# columns = TERM LEMMA POS PROB
# identifier = verne1892a-12
# creator = Verne, Jules
# created = 1892
# isPartOf = Le château des Carpathes
# title = XII

↵↵↵	↵↵↵	PUNCTstruct
XII	XII	X
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Était	être	AUX
ce	ce	DET
possible	possible	ADJ
?	?	PUNCTsent
La	le	DET
Stilla	Stilla	PROPN
,	,	PUNCTclause
que	que	PRON
Franz	Franz	PROPN
de	de	ADP
Télek	Télek	PROPN
ne	ne	ADV
croyait	croire	VERB
jamais	jamais	ADV
revoir	revoir	VERB
,	,	PUNCTclause
venait	venir	VERB
de	de	ADP
lui	lui	PRON
apparaître	apparaître	VERB
sur	sur	ADP
le	le	DET
terre-plein	terre-plein	NOUN
du	du	ADP_DET
bastion	bastion	NOUN
!…	!…	PUNCTsent
Il	il	PRON
ne	ne	ADV
avait	avoir	AUX
pas	pas	ADV
été	être	AUX
le	le	DET
jouet	jouet	NOUN
de	de	ADP
une	un	DET
illusion	illusion	NOUN
,	,	PUNCTclause
et	et	CCONJ
Rotzko	Rotzko	PROPN
l'	le:PRON	PRON
avait	avoir	AUX
vue	vu	VERB
comme	comme	ADP
lui	lui	PRON
!…	!…	PUNCTsent
ce	ce	PRON
était	être	AUX
bien	bien	ADV
la	le	DET
grande	grand	ADJ
artiste	artiste	NOUN
,	,	PUNCTclause
vêtue	vêtir	VERB
de	de	ADP
son	son	DET
costume	costume	NOUN
de	de	ADP
Angélica	Angélica	PROPN
,	,	PUNCTclause
telle	tel	DET
que	que	SCONJ
elle	elle	PRON
se	se	PRON
était	être	AUX
montrée	montrer	VERB
au	au	ADP_DET
public	public	NOUN
à	à	ADP
sa	son	DET
représentation	représentation	NOUN
de	de	ADP
adieu	adieu	NOUN
au	au	ADP_DET
théâtre	théâtre	NOUN
San-Carlo	San-Carlo	PROPN
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
l'	le	DET
effroyable	effroyable	ADJ
vérité	vérité	NOUN
éclata	éclater	VERB
aux	au	ADP_DET
yeux	œil	NOUN
du	du	ADP_DET
jeune	jeune	ADJ
comte	comte	NOUN
.	.	PUNCTsent
Ainsi	ainsi	ADV
,	,	PUNCTclause
cette	ce	DET
femme	femme	NOUN
adorée	adorer	VERB
,	,	PUNCTclause
celle	celle	PRON
qui	qui	PRON
allait	aller	VERB
devenir	devenir	VERB
comtesse	comte	NOUN
de	de	ADP
Télek	Télek	PROPN
,	,	PUNCTclause
était	être	AUX
enfermée	enfermer	VERB
depuis	depuis	ADP
cinq	cinq	NUM
ans	an	NOUN
au	au	ADP_DET
milieu	milieu	NOUN
des	un	ADP_DET
montagnes	montagne	NOUN
transylvaines	transylvain	ADJ
!	!	PUNCTsent
Ainsi	ainsi	ADV
,	,	PUNCTclause
celle	celle	PRON
que	que	PRON
Franz	Franz	PROPN
avait	avoir	AUX
vue	vu	VERB
tomber	tomber	VERB
morte	mourir	VERB
en	en	ADP
scène	scène	NOUN
,	,	PUNCTclause
avait	avoir	AUX
survécu	survivre	VERB
!	!	PUNCTsent
Ainsi	ainsi	ADV
,	,	PUNCTclause
tandis que	tandis que	SCONJ
on	on	PRON
le	le:PRON	PRON
rapportait	rapporter	VERB
mourant	mourir	VERB
à	à	ADP
son	son	DET
hôtel	hôtel	NOUN
,	,	PUNCTclause
le	le	DET
baron	baron	NOUN
Rodolphe	Rodolphe	PROPN
avait	avoir	AUX
pu	pouvoir	VERB
pénétrer	pénétrer	VERB
chez	chez	ADP
la	le	DET
Stilla	Stilla	PROPN
,	,	PUNCTclause
l'	le	DET
enlever	enlever	VERB
,	,	PUNCTclause
l'	le	DET
entraîner	entraîner	VERB
dans	dans	ADP
ce	ce	DET
château	château	NOUN
des	un	ADP_DET
Carpathes	Carpathes	PROPN
,	,	PUNCTclause
et	et	CCONJ
ce	ce	PRON
ne	ne	ADV
était	être	AUX
que	que	ADV
un	un	DET
cercueil	cercueil	NOUN
vide	vide	ADJ
que	que	PRON
toute	toute	PRON
la	le	DET
population	population	NOUN
avait	avoir	AUX
suivi	suivre	VERB
,	,	PUNCTclause
le	le	DET
lendemain	lendemain	NOUN
,	,	PUNCTclause
au	au	ADP_DET
Campo	Campo	PROPN
Santo	Santo	PROPN
